restaurant_id,restaurant_name,image_url,is_closed,url,review_count,rating,categories,transactions,price,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address,queried_date,queried_term,queried_location,sort_by,attributes,cuisine_0,cuisine_1,cuisine_2,price_num,review_count_bins,neighborhood
NSSINPz7_s65pFBS2iZFjQ,T-Swirl Crêpe,https://s3-media3.fl.yelpcdn.com/bphoto/1VyAVy_dcI5tojD_r8XYAA/o.jpg,False,https://www.yelp.com/biz/t-swirl-cr%C3%AApe-fort-lee-4?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,255,4.3,"Creperies, Gluten-Free, Desserts","pickup, delivery",$$,(201) 363-8838,16378.922109800547,40.85177572996266,-73.97202353875555,244 Main St,,,Fort Lee,07024,US,NJ,"244 Main St, Fort Lee, NJ 07024",2024-03-05,Creperies,"New York, NY",best_match,,Creperies, Gluten-Free, Desserts,2.0,201-500,
cCWbK8kKcSyfHMsJFyv6Yw,Bonjour Mixeur,https://s3-media2.fl.yelpcdn.com/bphoto/ncqbn6WAqqPH1JzQlz2UPQ/o.jpg,False,https://www.yelp.com/biz/bonjour-mixeur-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,4,2.8,"Cafes, Wine Bars, Creperies","pickup, delivery",,(212) 933-4626,9469.657824156371,40.784425,-73.952253,1436 Lexington Ave,,,New York,10128,US,NY,"1436 Lexington Ave, New York, NY 10128",2024-03-05,Creperies,"New York, NY",best_match,,Cafes, Wine Bars, Creperies,,0-10,Upper East Side
1wD3cU1S3p0hMZlnoy7TIQ,Bonjour Montclair Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/Yq9j5PnqA76P4TJD4pmQGw/o.jpg,False,https://www.yelp.com/biz/bonjour-montclair-cafe-montclair?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,202,4.2,"Creperies, American, Juice Bars & Smoothies","pickup, delivery",$$,(973) 655-1300,22657.52506534059,40.8309518,-74.206145,254 Park St,,,Montclair,07043,US,NJ,"254 Park St, Montclair, NJ 07043",2024-03-05,Creperies,"New York, NY",best_match,,Creperies, American, Juice Bars & Smoothies,2.0,201-500,
Bf9z_lhkJS_stJlesGip5w,Tornado Crepe,https://s3-media1.fl.yelpcdn.com/bphoto/GdVXwNuYLKUdH14gVRnFsg/o.jpg,False,https://www.yelp.com/biz/tornado-crepe-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,75,4.0,"Creperies, Bubble Tea, Ice Cream & Frozen Yogurt","pickup, delivery",$,(347) 257-7736,6009.814086795995,40.701784884781,-73.9231627061963,307 Knickerbocker Ave,,,Brooklyn,11237,US,NY,"307 Knickerbocker Ave, Brooklyn, NY 11237",2024-03-05,Creperies,"New York, NY",best_match,,Creperies, Bubble Tea, Ice Cream & Frozen Yogurt,1.0,51-100,Bushwick and Williamsburg
6Xk-d8BiMXZ_oZPyWXzPdA,T-Swirl Crepe,https://s3-media1.fl.yelpcdn.com/bphoto/lHG4aa9CgcE2YaqZxRu3Tw/o.jpg,False,https://www.yelp.com/biz/t-swirl-crepe-great-neck-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,60,4.5,"Desserts, Creperies, Gluten-Free","pickup, delivery",$,(516) 918-9188,24163.165034240144,40.78887,-73.7293,71 Middle Neck Rd,,,Great Neck,11021,US,NY,"71 Middle Neck Rd, Great Neck, NY 11021",2024-03-05,Creperies,"New York, NY",best_match,,Desserts, Creperies, Gluten-Free,1.0,51-100,
ZM4QmiIyInegLg0eOZibpA,Cafe Paris,https://s3-media3.fl.yelpcdn.com/bphoto/iubiY8KNPVKi7VaiJsm8hA/o.jpg,False,https://www.yelp.com/biz/cafe-paris-metuchen?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,345,3.3,"Creperies, Coffee & Tea, French","pickup, delivery",$$,(732) 603-9200,35940.03205544274,40.542421,-74.3620043,439 Main St,,,Metuchen,08840,US,NJ,"439 Main St, Metuchen, NJ 08840",2024-03-05,Creperies,"New York, NY",best_match,,Creperies, Coffee & Tea, French,2.0,201-500,
LlFzCkSDiDlAcFFodVJvuA,Le Paris Dakar,https://s3-media2.fl.yelpcdn.com/bphoto/Eyib2cEFDkFRhXxVCGdQAw/o.jpg,False,https://www.yelp.com/biz/le-paris-dakar-brooklyn-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,209,4.3,"Creperies, Sandwiches, Cafes","pickup, delivery",$$,(347) 955-4100,4606.585415935792,40.681187643070906,-73.9499997,518 Nostrand Ave,,,Brooklyn,11216,US,NY,"518 Nostrand Ave, Brooklyn, NY 11216",2024-03-05,Creperies,"New York, NY",best_match,,Creperies, Sandwiches, Cafes,2.0,201-500,Central Brooklyn
enim64oIAeW9sxgc_1opXQ,Cafe Paris,https://s3-media2.fl.yelpcdn.com/bphoto/b3sDCT3KnobFzbIHVovxaw/o.jpg,False,https://www.yelp.com/biz/cafe-paris-cranford?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,170,3.2,"French, Creperies","pickup, delivery",$$,(908) 276-8030,26780.63856474337,40.654240614114,-74.304617208336,106 Walnut Ave,,,Cranford,07016,US,NJ,"106 Walnut Ave, Cranford, NJ 07016",2024-03-05,Creperies,"New York, NY",best_match,,French, Creperies,,2.0,101-200,
PNMgV-L_ybLnGoxo2w1jvA,T-swirl Crepe,https://s3-media2.fl.yelpcdn.com/bphoto/6T04L72zLs9-gvUnbFNesg/o.jpg,False,https://www.yelp.com/biz/t-swirl-crepe-queens-7?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,212,4.2,"Desserts, Creperies, Gluten-Free","pickup, delivery",$,(917) 832-6815,9262.496659514787,40.7646387053277,-73.91694653147836,36-16 30th Ave,,,Queens,11103,US,NY,"36-16 30th Ave, Queens, NY 11103",2024-03-05,Creperies,"New York, NY",best_match,,Desserts, Creperies, Gluten-Free,1.0,201-500,Northwest Queens
Ae0pvFVwDRYMno-6O99_WA,Cafe to Go,https://s3-media3.fl.yelpcdn.com/bphoto/8xhvMOu1uLAeJXa8cdoRpg/o.jpg,False,https://www.yelp.com/biz/cafe-to-go-astoria-4?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,99,4.0,"Coffee & Tea, Creperies, Breakfast & Brunch","pickup, delivery",$,(718) 721-2848,9232.271424641953,40.766809,-73.920481,3119 30th Ave,,,Astoria,11102,US,NY,"3119 30th Ave, Astoria, NY 11102",2024-03-05,Creperies,"New York, NY",best_match,,Coffee & Tea, Creperies, Breakfast & Brunch,1.0,51-100,Northwest Queens
C4wQ89BDobp2q23-EZStwA,T-Swirl Crepe,https://s3-media4.fl.yelpcdn.com/bphoto/IDhN534pwYldsCjqOeTd2A/o.jpg,False,https://www.yelp.com/biz/t-swirl-crepe-bayside?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,62,4.4,"Desserts, Creperies, Coffee & Tea","pickup, delivery",$$,(718) 819-8999,19865.54932263628,40.764564,-73.771801,39-24 Bell Blvd,,,Bayside,11361,US,NY,"39-24 Bell Blvd, Bayside, NY 11361",2024-03-05,Creperies,"New York, NY",best_match,,Desserts, Creperies, Coffee & Tea,2.0,51-100,Northeast Queens
Q6y8hxohtBjzbnkdyuU1zQ,"Cusp, Crepe and Espresso Bar",https://s3-media4.fl.yelpcdn.com/bphoto/OACKxkVrSUy9AIw2zBfjHA/o.jpg,False,https://www.yelp.com/biz/cusp-crepe-and-espresso-bar-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,103,4.3,"Creperies, Coffee & Tea","pickup, delivery",$,(718) 788-2980,4396.040045455132,40.6671556721697,-73.9813102651789,321 7th Ave,,,Brooklyn,11215,US,NY,"321 7th Ave, Brooklyn, NY 11215",2024-03-05,Creperies,"New York, NY",best_match,,Creperies, Coffee & Tea,,1.0,101-200,Northwest Brooklyn
frbWzplkpgFx8TJy35ezPw,T-Swirl Crepe,https://s3-media1.fl.yelpcdn.com/bphoto/jCffj9kT2wgyd0vKu5yXCA/o.jpg,False,https://www.yelp.com/biz/t-swirl-crepe-flushing-7?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,324,4.2,"Creperies, Desserts","pickup, delivery",$,(917) 285-2521,15392.030790615896,40.76020973750528,-73.82652261011252,40-08 Union St,,,Flushing,11354,US,NY,"40-08 Union St, Flushing, NY 11354",2024-03-05,Creperies,"New York, NY",best_match,,Creperies, Desserts,,1.0,201-500,North Queens
HCDqNeHXrFRgQWQI--WKXA,Arbuz,https://s3-media1.fl.yelpcdn.com/bphoto/cwwPdy8x6qAObrefdOvnJA/o.jpg,False,https://www.yelp.com/biz/arbuz-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,225,3.8,"Ice Cream & Frozen Yogurt, Creperies, Coffee & Tea","pickup, delivery",$$,(718) 975-0999,13771.527687930791,40.585827,-73.951985,1706 Sheepshead Bay Rd,,,Brooklyn,11235,US,NY,"1706 Sheepshead Bay Rd, Brooklyn, NY 11235",2024-03-05,Creperies,"New York, NY",best_match,,Ice Cream & Frozen Yogurt, Creperies, Coffee & Tea,2.0,201-500,Southern Brooklyn
ygDi_0KQ55WdaGGwnkohkA,Kawabun,https://s3-media2.fl.yelpcdn.com/bphoto/HB2Khzu7q5H7nzb0fYQmEQ/o.jpg,False,https://www.yelp.com/biz/kawabun-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,19,3.6,"Japanese, Sushi Bars, Cocktail Bars",,,(646) 370-3364,5127.947778338655,40.7498269484767,-73.9777595491387,125 E 39th St,,,New York,10016,US,NY,"125 E 39th St, New York, NY 10016",2024-03-05,Kaiseki,"New York, NY",best_match,,Japanese, Sushi Bars, Cocktail Bars,,11-50,Gramercy Park and Murray Hill
TW1Q-yT9l5Yac95XO3YC0Q,Blend Williamsburg,https://s3-media3.fl.yelpcdn.com/bphoto/oyiAktmwGCgVH4CdhP0tuA/o.jpg,False,https://www.yelp.com/biz/blend-williamsburg-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,143,3.6,"Latin American, Cocktail Bars",,,(718) 302-2200,2547.1399939277253,40.714529,-73.96655,291 Kent Ave,,,Brooklyn,11249,US,NY,"291 Kent Ave, Brooklyn, NY 11249",2024-03-05,Spanish,"New York, NY",best_match,,Latin American, Cocktail Bars,,,101-200,
NKDhtsMu8ChtWlHFmbyHtA,Gran Via,https://s3-media2.fl.yelpcdn.com/bphoto/ryoaJoJyVsbSDRmRdqn9lw/o.jpg,False,https://www.yelp.com/biz/gran-via-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,12,4.6,"Tapas Bars, Spanish, Beer, Wine & Spirits",delivery,,,1343.4382084182955,40.7044409554021,-74.01017556461801,57 Stone St,,,New York,10004,US,NY,"57 Stone St, New York, NY 10004",2024-03-05,Spanish,"New York, NY",best_match,,Tapas Bars, Spanish, Beer,,11-50,Lower Manhattan
CtvP-NlWliuvUEmH1d22og,Carlota,https://s3-media4.fl.yelpcdn.com/bphoto/Gb-PfC31dgjGoEDWArUgNg/o.jpg,False,https://www.yelp.com/biz/carlota-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,9,5.0,"Tapas Bars, Tapas/Small Plates, Vermouth Bars",,,(917) 488-0943,1087.0479479577834,40.715038,-73.991693,14A Orchard St,,,New York,10002,US,NY,"14A Orchard St, New York, NY 10002",2024-03-05,Spanish,"New York, NY",best_match,,Tapas Bars, Tapas/Small Plates, Vermouth Bars,,0-10,Lower East Side
ntuyP7MwZiD7LHg_wW4neQ,Calle Dao Downtown,https://s3-media2.fl.yelpcdn.com/bphoto/ejhrHaFvvM8LBllPangPRw/o.jpg,False,https://www.yelp.com/biz/calle-dao-downtown-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,22,4.5,"Cuban, Chinese, Cocktail Bars","pickup, delivery",,(212) 777-6500,2572.3530136467007,40.72837,-73.998107,543 Laguardia Pl,,,New York,10012,US,NY,"543 Laguardia Pl, New York, NY 10012",2024-03-05,Spanish,"New York, NY",best_match,,Cuban, Chinese, Cocktail Bars,,11-50,Greenwich Village and Soho
sul_ihulQ5VUPNbk9liWqA,Cantina Rooftop,https://s3-media2.fl.yelpcdn.com/bphoto/px-1uOUna0dcdAVx9prILw/o.jpg,False,https://www.yelp.com/biz/cantina-rooftop-new-york-6?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1554,3.1,"Lounges, Mexican, Cocktail Bars","pickup, delivery, restaurant_reservation",$$,(212) 957-1700,6621.139150413736,40.76497439968185,-73.99610715738004,605 W 48th St,,,New York,10036,US,NY,"605 W 48th St, New York, NY 10036",2024-03-05,Spanish,"New York, NY",best_match,,Lounges, Mexican, Cocktail Bars,2.0,1001-5000,Chelsea and Clinton
L0XYugkXpuACPMQ451MB8g,El Mate,https://s3-media3.fl.yelpcdn.com/bphoto/1Pq7B-Ry18nYS0ZBmYT8bA/o.jpg,False,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,361,4.6,Argentine,"delivery, pickup",$$,(718) 222-1102,3416.3021728973818,40.6749782203506,-73.9995224876405,550 Court St,,,Brooklyn,11231,US,NY,"550 Court St, Brooklyn, NY 11231",2024-03-05,Spanish,"New York, NY",best_match,,Argentine,,,2.0,201-500,Northwest Brooklyn
HRl7_BMSznkfYSlXWQ89Ig,Lamano West Village,https://s3-media3.fl.yelpcdn.com/bphoto/u69KGjgrI3Xpn4IdYpBSfw/o.jpg,False,https://www.yelp.com/biz/lamano-west-village-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,90,3.9,Tapas Bars,"delivery, pickup",$$,(212) 243-3200,3222.9520140895565,40.73388,-74.00158,39 Christopher St,,,New York,10014,US,NY,"39 Christopher St, New York, NY 10014",2024-03-05,Spanish,"New York, NY",best_match,,Tapas Bars,,,2.0,51-100,Greenwich Village and Soho
6kdY3hLD4iQs3nAi5-rOgA,Jose Luis Little Italy,https://s3-media1.fl.yelpcdn.com/bphoto/zo-2qERtlro05xOGzHiEqw/o.jpg,False,https://www.yelp.com/biz/jose-luis-little-italy-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,54,4.4,"Italian, Spanish, Tapas/Small Plates",restaurant_reservation,,(917) 261-7732,1405.206285328445,40.71766,-73.99836,115 Mulberry St,,,New York,10013,US,NY,"115 Mulberry St, New York, NY 10013",2024-03-05,Spanish,"New York, NY",best_match,,Italian, Spanish, Tapas/Small Plates,,51-100,Greenwich Village and Soho
tXWA5kUJnZY_NbED1-ST0g,La Ñapa,https://s3-media3.fl.yelpcdn.com/bphoto/ruvXEja-fF7uoiSHl69LnQ/o.jpg,False,https://www.yelp.com/biz/la-%C3%B1apa-brooklyn-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,120,4.5,"Tapas Bars, Seafood, Venezuelan","delivery, pickup",$$,(347) 435-0920,4966.949163714137,40.67596,-73.95007,656 Nostrand Ave,,,Brooklyn,11216,US,NY,"656 Nostrand Ave, Brooklyn, NY 11216",2024-03-05,Spanish,"New York, NY",best_match,,Tapas Bars, Seafood, Venezuelan,2.0,101-200,Central Brooklyn
R1mLakJBtmK-KETUuLaGaA,Rumba Cubana,https://s3-media2.fl.yelpcdn.com/bphoto/hfEkWct3a53kDuB8XqZvlg/o.jpg,False,https://www.yelp.com/biz/rumba-cubana-jersey-city?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,566,4.3,"Cuban, Bars, Caribbean","pickup, delivery",$$,(201) 878-4400,4833.929582161903,40.727373308159954,-74.04381749999845,235 Pavonia Ave,,,Jersey City,07302,US,NJ,"235 Pavonia Ave, Jersey City, NJ 07302",2024-03-05,Spanish,"New York, NY",best_match,,Cuban, Bars, Caribbean,2.0,501-1000,
yczK4BwiadrSLAhVZw87BQ,Sala Astoria,https://s3-media2.fl.yelpcdn.com/bphoto/jbk1WEyN6rlUKQybwcAxlQ/o.jpg,False,https://www.yelp.com/biz/sala-astoria-queens?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,84,4.6,"Spanish, Tapas/Small Plates","pickup, delivery",,(929) 556-3037,8118.331701123536,40.75833,-73.92794,34-39 31st St,,,Queens,11106,US,NY,"34-39 31st St, Queens, NY 11106",2024-03-05,Spanish,"New York, NY",best_match,,Spanish, Tapas/Small Plates,,,51-100,Northwest Queens
xUr3Mc_g-cwTBkVunTifPA,The Bazaar By José Andrés,https://s3-media3.fl.yelpcdn.com/bphoto/Ruc6DJbiwMiFf2D4fQFlTg/o.jpg,False,https://www.yelp.com/biz/the-bazaar-by-jos%C3%A9-andr%C3%A9s-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,46,4.0,"Tapas/Small Plates, Cocktail Bars",,$$$$,(212) 804-9070,4484.3482156264345,40.74557,-73.98903,35 W 28th St,,,New York,10001,US,NY,"35 W 28th St, New York, NY 10001",2024-03-05,Spanish,"New York, NY",best_match,,Tapas/Small Plates, Cocktail Bars,,4.0,11-50,Chelsea and Clinton
535-U4ORSSRvNnL3qtH8ig,Marinara Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/CRlErwE8lCMlNAesEiaKcQ/o.jpg,False,https://www.yelp.com/biz/marinara-pizza-greenvale?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,7,4.0,"Pizza, Salad, Italian","delivery, pickup",,(516) 862-3343,32931.841851545185,40.807528,-73.627267,5 Glen Cove Rd,,,Greenvale,11548,US,NY,"5 Glen Cove Rd, Greenvale, NY 11548",2024-03-05,Sicilian,"New York, NY",best_match,hot_and_new,Pizza, Salad, Italian,,0-10,
DFRpXRHjOHBxYHiuvwaEQQ,Rosa Mexicano,https://s3-media2.fl.yelpcdn.com/bphoto/j2dxKQ3gYtsCxg0YdlCkwA/o.jpg,False,https://www.yelp.com/biz/rosa-mexicano-new-york-6?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1565,3.5,Mexican,"pickup, delivery",$$,(212) 977-7700,7367.244027308757,40.77115637915222,-73.9831131,61 Columbus Ave,,,New York,10023,US,NY,"61 Columbus Ave, New York, NY 10023",2024-03-05,Mexican,"New York, NY",best_match,,Mexican,,,2.0,1001-5000,Upper West Side
dgaNriM1VdI2nGochhHE_g,Casa Enrique,https://s3-media4.fl.yelpcdn.com/bphoto/KOagDN7rI9j6i56juS06gw/o.jpg,False,https://www.yelp.com/biz/casa-enrique-long-island-city?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1542,4.2,Mexican,"pickup, delivery",$$,(347) 448-6040,5398.677888836931,40.743404338358,-73.954350367693,5-48 49th Ave,,,Long Island City,11101,US,NY,"5-48 49th Ave, Long Island City, NY 11101",2024-03-05,Mexican,"New York, NY",best_match,,Mexican,,,2.0,1001-5000,Northwest Queens
ry7XCoXXxS0DxRmzZLFybw,Taqueria Gramercy,https://s3-media1.fl.yelpcdn.com/bphoto/B0A9JvQJIW1qoqD00iWv5Q/o.jpg,False,https://www.yelp.com/biz/taqueria-gramercy-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,162,3.9,"Bars, Tacos","pickup, delivery",$$,(646) 370-6435,3512.2874354237915,40.7363,-73.98531,218 3rd Ave,,,New York,10003,US,NY,"218 3rd Ave, New York, NY 10003",2024-03-05,Mexican,"New York, NY",best_match,,Bars, Tacos,,2.0,101-200,Lower East Side
4zBGXDXg9DzK0IROwCUeFg,Cowgirl Seahorse,https://s3-media4.fl.yelpcdn.com/bphoto/xpMlQYybUIHmJNXvxRQSbw/o.jpg,False,https://www.yelp.com/biz/cowgirl-seahorse-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,679,3.7,"Tex-Mex, Seafood, Southern","pickup, delivery",$$,(212) 608-7873,611.0705128650069,40.708232691693055,-74.00054059999812,259 Front St,,,New York,10038,US,NY,"259 Front St, New York, NY 10038",2024-03-05,Mexican,"New York, NY",best_match,,Tex-Mex, Seafood, Southern,2.0,501-1000,Lower Manhattan
TgoYhgbPCYhLBNtpue3QHg,Maya,https://s3-media2.fl.yelpcdn.com/bphoto/z87T1OXNkp_Bxo6ek-xpIg/o.jpg,False,https://www.yelp.com/biz/maya-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1095,3.7,Mexican,"pickup, delivery",$$$,(212) 585-1818,7049.116997559518,40.7631741,-73.9597236,1191 1st Ave,,,New York,10065,US,NY,"1191 1st Ave, New York, NY 10065",2024-03-05,Mexican,"New York, NY",best_match,,Mexican,,,3.0,1001-5000,Upper East Side
zJcxZQbTSAP3q4Fy-6WAyw,Shalom Japan,https://s3-media3.fl.yelpcdn.com/bphoto/0wabumW4IiIUUZgGZ1ZkcA/o.jpg,False,https://www.yelp.com/biz/shalom-japan-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,377,3.9,Japanese,"pickup, delivery",$$$,(718) 388-4012,3270.7140308075363,40.7091679,-73.9558028,310 S 4th St,,,Brooklyn,11211,US,NY,"310 S 4th St, Brooklyn, NY 11211",2024-03-05,Okonomiyaki,"New York, NY",best_match,,Japanese,,,3.0,201-500,Greenpoint
zaYK-LuVRUoUVt6EV-xmPg,Tokyo Record Bar,https://s3-media3.fl.yelpcdn.com/bphoto/AghnblZyvrraBpgsaX6T9A/o.jpg,False,https://www.yelp.com/biz/tokyo-record-bar-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,227,3.9,Izakaya,delivery,$$$$,(212) 475-2246,2843.4734453212013,40.73063650237976,-74.0000907846602,127 Macdougal St,,,New York,10012,US,NY,"127 Macdougal St, New York, NY 10012",2024-03-05,Okonomiyaki,"New York, NY",best_match,,Izakaya,,,4.0,201-500,Greenwich Village and Soho
03-WCL7HaShHkS5kAk6lVg,Otafuku,https://s3-media1.fl.yelpcdn.com/bphoto/39QvzkYWT_TpXUhW4sik3w/o.jpg,False,https://www.yelp.com/biz/otafuku-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,506,3.6,Japanese,delivery,$$,,2742.226278738204,40.729250519566506,-73.98579596787887,218 E 10th St,,Rai Rai Ken Curry Ya KB,New York,10003,US,NY,"218 E 10th St, Rai Rai Ken Curry Ya KB, New York, NY 10003",2024-03-05,Okonomiyaki,"New York, NY",best_match,,Japanese,,,2.0,501-1000,Lower East Side
fHHpSKT9u7PQBYaMW5cEkA,Trad Room,https://s3-media1.fl.yelpcdn.com/bphoto/R01HNfWsUqs_PUMwpUdTrg/o.jpg,False,https://www.yelp.com/biz/trad-room-brooklyn-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,166,4.3,"Japanese, Sushi Bars, Cocktail Bars","pickup, delivery",$$,(347) 240-5760,5970.591967566962,40.68391,-73.929419,266 Malcolm X Blvd,,,Brooklyn,11233,US,NY,"266 Malcolm X Blvd, Brooklyn, NY 11233",2024-03-05,Okonomiyaki,"New York, NY",best_match,,Japanese, Sushi Bars, Cocktail Bars,2.0,101-200,Central Brooklyn
